,기준분기코드, 상권구분코드명,상권코드,상권코드명,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대1생활인구수,시간대2생활인구수,시간대3생활인구수,시간대4생활인구수,시간대5생활인구수,시간대6생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수
881,4,골목상권,2110788,영등포시장역 3번,88622,45557,43064,6023,16427,21980,13449,12348,18395,24782,18388,10841,10925,13415,10271,12718,12750,13095,13028,13048,12487,11495
882,4,골목상권,2110787,신길3동주민센터,804236,385371,418864,118858,99199,116565,117284,150478,201852,188193,155634,92837,103432,156841,107300,113322,109390,110427,109873,110366,123124,127736
883,4,골목상권,2110786,당산역 8번,378867,186064,192802,39168,69815,85128,57807,51717,75231,62345,85111,55788,55150,76025,44447,54053,55676,55415,55791,56513,52351,49070
884,4,골목상권,2110785,영등포푸르지오아파트,828594,392999,435595,125756,94499,127201,128762,142111,210266,239627,161875,85417,88557,137385,115735,117701,112399,113141,113254,112655,126078,133365
885,4,골목상권,2110784,신대림초등학교,342851,168052,174799,30921,36491,48337,58466,70336,98298,97488,67558,37135,36582,56877,47210,48579,47363,47252,47039,47222,49997,55398
886,4,골목상권,2110783,영등포시장역 1번,272986,133051,139935,30377,43621,65301,54215,39529,39940,39496,61957,48110,49653,48753,25018,40626,43367,43201,43870,41993,31560,28370
887,4,골목상권,2110782,영등포시장역 4번,154567,76325,78241,16521,23891,32410,24158,21840,35746,33073,33799,21591,21282,26471,18351,21851,21841,21793,21895,21997,22899,22291
888,4,골목상권,2110781,대림한신아파트,1357005,649561,707444,120311,145664,195534,240496,262028,392971,377184,262905,148276,158416,231768,178455,193406,184637,187628,183796,185373,203285,218879
889,4,골목상권,2110780,신길대성유니드아파트,366767,181088,185678,51180,33925,54020,65214,64900,97529,103023,78888,41178,38119,55980,49578,53773,52267,52287,52171,51729,51546,52995
890,4,골목상권,2110779,대림갑을명가아파트,193450,92585,100864,16803,20435,27488,34022,38095,56606,63584,38822,17346,16933,28043,28722,27636,27161,27084,26581,26847,28100,30042
891,4,골목상권,2110778,구로디지털단지역 4번,1458137,732579,725558,80187,202024,278428,262570,289382,345543,398737,290714,160520,164369,246760,197036,206162,201470,201498,201869,201117,213790,232230
892,4,골목상권,2110777,구로세무서,255795,125806,129989,15143,45840,55560,48298,40172,50782,25582,55481,50110,52908,51560,20154,36984,39521,39723,40343,40649,31384,27189
893,4,골목상권,2110776,도신초등학교,810011,396758,413254,91840,85649,120719,130568,165968,215268,246671,162842,83772,83286,123141,110300,116594,110632,112503,113778,112408,118818,125277
894,4,골목상권,2110775,대동초등학교,375012,190467,184546,22425,30861,53172,71542,94176,102835,110578,70172,38433,39714,62540,53574,54203,51865,51482,51057,51403,54674,60330
895,4,골목상권,2110774,당산반도유보라팰리스아파트,316425,148968,167457,60151,50382,63898,50943,40014,51038,77405,68381,39436,38222,53789,39192,43425,43836,44435,44105,44034,47223,49366
896,4,골목상권,2110773,당산역 13번,55390,28025,27366,4687,11257,13390,9462,7604,8992,9523,11185,8398,8720,11307,6258,8010,8399,8214,8294,8303,7348,6822
897,4,골목상권,2110772,신우어린이공원,222080,108784,113296,27344,26016,33350,36429,44500,54442,81441,44369,17588,17490,28631,32560,31903,30570,30862,30801,30539,32469,34936
898,4,골목상권,2110771,대림역 11번,410245,208433,201813,22310,35453,64135,77799,101359,109188,100493,71990,47383,51691,80868,57821,57178,55981,55974,55358,55594,61468,68688
899,4,골목상권,2110770,영등포구청역 6번,496503,235757,260745,38453,90566,112411,73263,72517,109290,133342,100970,60247,59899,78549,63495,70342,69373,69843,69526,71048,72219,74150
900,4,골목상권,2110769,대림차이나타운(대림역 12번),545466,271877,273589,41864,52296,85376,99945,125033,140953,152639,102277,57495,60616,96521,75919,76408,75055,75742,74011,74525,80634,89093
901,4,골목상권,2110768,도림2동유수지내체육시설,275252,136178,139074,21763,44080,61701,44617,43266,59825,86998,56216,26555,25707,40531,39245,39117,38070,38226,37914,37342,40596,43988
902,4,골목상권,2110767,도림동주민센터,355381,179781,175600,24261,58149,81904,61780,56022,73264,94488,75051,39647,39310,59864,47021,49928,49466,49579,49766,48982,51664,55998
903,4,골목상권,2110766,대림역 5번,964823,482616,482207,93018,113162,167252,168306,185436,237648,221745,194266,117759,120360,183414,127278,136985,135225,136135,135525,136305,138831,145818
904,4,골목상권,2110765,문래동사거리,298045,153293,144753,26111,48057,59758,52544,48235,63341,49257,58939,42811,47286,65078,34677,40963,41843,42358,43232,44990,44280,40380
905,4,골목상권,2110764,문래역 3번,31364,15580,15784,4108,4027,6481,6255,5087,5406,4641,7256,5889,5662,5268,2647,4802,4953,4957,4965,4930,3529,3229
906,4,골목상권,2110763,영등포구청역 2번,528849,252525,276324,51111,83459,122897,93691,83260,94430,94722,108806,84364,84132,100628,56197,77871,79756,79294,78233,78470,70130,65096
907,4,골목상권,2110762,선유도역 1번,1530081,765213,764868,166141,280086,414642,262468,193465,213277,365563,333855,213563,208147,237535,171417,226028,229907,231479,229770,226150,194633,192114
908,4,골목상권,2110761,문래동남성맨션,85932,43848,42086,9073,13183,16715,15088,13576,18296,16405,17063,11491,12553,17923,10499,11818,12061,12174,12357,12905,12838,11782
909,4,골목상권,2110760,선유도역 6번,660176,340033,320143,77701,122731,179000,118407,83452,78886,139280,154183,95489,88628,101985,80613,99966,104608,104752,104861,101114,73983,70894
910,4,골목상권,2110759,문래예술촌(문래창작촌),1058780,524936,533842,124598,150643,207201,199548,164575,212213,155961,216849,171676,181035,221819,111440,149490,154113,155640,157491,160874,147083,134088
911,4,골목상권,2110758,문래소공원,362494,172189,190305,83901,42224,79941,71735,36605,48087,97067,78426,44286,41101,54685,46928,53450,54213,53712,53320,52303,47715,47780
912,4,골목상권,2110757,양평역 2번,140848,74635,66214,14260,20684,33655,28304,20137,23808,37748,29535,16636,16905,21922,18101,20686,20739,20920,20859,20679,18618,18346
913,4,골목상권,2110756,문래중학교,184181,89805,94374,28442,20896,43995,34396,24499,31955,54382,37457,20107,20524,27759,23954,26714,26188,26192,26183,26246,26581,26078
914,4,골목상권,2110755,동일여자고등학교,183096,84101,98995,33953,17415,21582,28688,30412,51047,44770,36976,22123,23664,32135,23428,26345,26315,26018,26176,25282,26316,26644
915,4,골목상권,2110754,삼성산자연공원(서울금천초등학교),1488257,693512,794743,185815,192610,224713,218490,262747,403883,472272,313197,144924,139929,213873,204063,216305,211154,212176,210244,211069,211166,216143
916,4,골목상권,2110753,시흥동 은행나무사거리,736880,350900,385981,99478,78272,96596,116578,123582,222374,233343,141942,69677,68772,115439,107707,105768,102759,102877,102052,102244,109324,111856
917,4,골목상권,2110752,한울중학교,1032271,484844,547426,150749,113843,158182,153647,173685,282163,304693,211638,105245,106317,162140,142238,146942,141764,141841,140236,140674,154684,166131
918,4,골목상권,2110751,난곡중학교,1010386,477519,532867,106971,149674,180061,149836,171708,252138,295697,207908,106931,104153,155253,140443,145744,142914,144447,141736,141537,146046,147961
919,4,골목상권,2110750,시흥4동주민센터(서울신흥초등학교),661218,302636,358582,84062,71372,90729,95382,123308,196366,197975,141240,67559,68384,96893,89168,94989,91606,90942,92009,91503,97578,102592
920,4,골목상권,2110749,금산초등학교(금천고등학교),740940,364763,376177,106192,72995,109329,124739,127878,199806,233183,164392,75073,69431,98610,100251,108094,106863,106342,105767,104854,103007,106012
921,4,골목상권,2110748,백산초등학교,381544,183583,197961,76595,42581,54562,54177,63417,90210,101870,75730,44482,43766,64446,51251,54422,55201,55031,54220,54902,54179,53588
922,4,골목상권,2110747,석수역 1번 출입구,236632,125300,111331,19237,30158,37768,36376,49304,63792,49627,51501,29380,31644,44222,30258,33265,33184,33918,33155,33920,34766,34423
923,4,골목상권,2110746,금천금빛공원(은행나무사거리서측),184666,93505,91161,23835,29019,27352,27963,33573,42922,46611,34479,20780,21725,35348,25723,25673,25688,25526,25676,26018,28409,27677
924,4,골목상권,2110745,독산동정훈단지,416897,201075,215822,36518,49216,70845,67531,85508,107279,117909,82951,42701,43539,70403,59394,59260,57026,57436,57150,56937,62197,66890
925,4,골목상권,2110744,독산동성당,1711400,819324,892076,184385,219186,280101,258561,315153,454012,501572,342551,171286,173894,278421,243674,245086,237352,236821,235875,236461,253052,266751
926,4,골목상권,2110743,시흥초등학교(시흥1동우체국),766192,358047,408147,94322,90487,109343,115666,144471,211906,223704,148537,79867,78813,125192,110080,108799,107378,104977,106803,108803,112948,116486
927,4,골목상권,2110742,KT금천빌딩(금천구시설관리공단),76795,38849,37946,17368,7168,11256,12377,12227,16400,12498,15770,12323,13179,15370,7656,11172,11304,11260,11357,11207,10493,10002
928,4,골목상권,2110741,독산2동주민센터,530695,251245,279450,57738,69486,99132,84067,89849,130421,168426,107432,52751,52246,78446,71394,76374,73970,73239,72624,72869,77452,84166
929,4,골목상권,2110740,금천해태공원,1523028,722946,800082,140203,195941,243163,225430,272844,445447,445602,306956,160634,163770,240913,205152,217262,211074,212484,207505,209265,226881,238555
930,4,골목상권,2110739,시흥3동 우편취급국,71075,38443,32633,12345,6414,9643,12437,13348,16889,11005,16114,11694,11877,13346,7041,10456,10867,10605,10546,10818,9089,8697
931,4,골목상권,2110738,문성초등학교,775934,378195,397739,68981,104470,131273,120285,149256,201671,205728,147251,88227,92226,136972,105530,110497,107666,108591,107672,108346,114894,118267
932,4,골목상권,2110737,금천세무서,1109681,555825,553857,111170,176656,223753,196998,181887,219214,319413,227084,116442,117917,178171,150655,159260,154531,156186,155754,155908,160723,167321
933,4,골목상권,2110736,독산119안전센터,874303,439576,434726,67030,124142,165468,139357,169306,209000,256057,172405,91345,91231,141235,122031,124189,121031,121916,120880,121093,129273,135922
934,4,골목상권,2110735,말미고개,977242,483768,493475,89205,136469,188488,149766,168145,245169,315500,196228,93499,91352,142209,138456,139995,136091,135786,136011,135523,142930,150907
935,4,골목상권,2110734,금천파출소,57427,27865,29562,4938,9152,11664,8978,9739,12957,15121,10865,6443,6648,10399,7952,7887,7985,8119,8094,8176,8881,8286
936,4,골목상권,2110733,금천어울림복지센터,150981,73254,77728,21057,20515,29111,25911,23881,30505,32478,30521,20076,20703,28463,18742,21523,21434,21538,21449,21653,21784,21600
937,4,골목상권,2110732,가산초등학교(세일중학교),678069,359949,318119,66549,133052,140764,100719,105630,131356,168454,141386,83308,82626,115271,87022,97491,97040,95883,96656,96154,95029,99815
938,4,골목상권,2110731,금천구청역 1번 출입구,250169,120004,130165,22661,37047,44555,39023,43749,63134,39763,49039,37855,41391,54134,27988,35757,35943,35992,36236,36431,36040,33769
939,4,골목상권,2110730,서울축산농협 독산역지점(독산파출소),483971,251124,232848,52074,89801,117170,73230,71459,80237,141992,102602,50741,49563,73749,65323,69710,68662,69148,67788,67784,69400,71480
940,4,골목상권,2110729,가산동우체국,833288,452526,380762,37093,214982,215125,125391,103775,136922,222807,175809,93533,91902,137935,111300,118413,115941,115713,114992,113961,123080,131187
941,4,골목상권,2110728,두산초등학교,189128,101109,88018,15285,36114,43812,31839,30668,31409,47580,41711,23466,22592,29236,24542,27207,28049,27680,27793,28620,25137,24643
942,4,골목상권,2110727,독산역 1번 출입구,303626,159380,144246,27664,65536,79564,45212,40750,44900,83629,67135,34289,33833,46816,37923,44173,43920,44316,43604,43396,41833,42385
943,4,골목상권,2110726,금천철쭉어린이공원(금하마을),402240,198589,203651,83728,48536,55669,57427,67460,89421,103500,82828,43973,45579,71251,55109,57688,56892,57105,56572,56738,59450,57794
944,4,골목상권,2110725,가산동주민센터,115251,62473,52778,3391,28633,30877,21354,16692,14304,20297,24990,18937,18933,20533,11562,17115,17794,17763,17541,17315,13980,13744
945,4,골목상권,2110724,금천구립가산도서관,956088,530449,425640,51160,240549,274447,149782,108252,131899,293621,203159,101685,98586,133854,125183,137671,135610,135361,134152,132216,135975,145105
946,4,골목상권,2110723,가산디지털단지역 1번 출입구,374917,214875,160043,17283,65737,76695,74092,71762,69347,65078,83743,59548,59883,69383,37281,56440,59873,59540,59611,57595,40966,40892
947,4,골목상권,2110722,G타워,435754,253081,182672,11478,124715,134631,84618,42567,37745,96277,96525,67869,65616,65051,44415,66692,70303,70348,69605,65596,47031,46179
948,4,골목상권,2110721,가리봉파출소,898889,505031,393858,30667,223891,253455,146802,117667,126409,242106,189193,106941,106856,139761,114035,129462,132301,132287,130533,128060,119790,126458
949,4,골목상권,2110720,대림역 2번,1260874,617205,643669,125455,121719,196352,214235,262565,340548,345120,238237,131696,141921,222736,181160,178769,176429,175411,175117,175772,182823,196553
950,4,골목상권,2110719,영서중학교,461708,225423,236286,71010,60768,90427,93427,69705,76370,108983,106071,72784,65139,62017,46715,71314,74870,74003,74245,70218,47721,49336
951,4,골목상권,2110718,한국SGI본부,1021435,491122,530312,84853,189220,220277,169316,151117,206650,190638,202455,143279,151938,212037,121089,144571,145968,148274,148630,150204,149532,134257
952,4,골목상권,2110717,남구로역 2번,2664081,1375506,1288576,232974,294948,514460,522056,480131,619513,795460,551677,287744,281657,399603,347941,391299,388539,389772,386250,379193,355875,373155
953,4,골목상권,2110716,구로나눔길,403534,197020,206514,39149,51292,66958,71276,81010,93851,112680,81176,46962,46571,64836,51311,57033,56381,56753,55491,55881,59381,62613
954,4,골목상권,2110715,구로구민회관,364464,176353,188111,51185,54641,71145,63440,57853,66202,84504,76794,49947,48706,61469,43043,53407,52755,52069,52732,52460,49542,51498
955,4,골목상권,2110714,구로4동주민센터,1577525,769277,808248,145612,157093,224666,266491,329052,454611,421584,304331,183697,193111,270081,204721,225904,219314,220531,218723,216345,229463,247245
956,4,골목상권,2110713,구로보건소,2359420,1108960,1250460,275025,301001,437679,393349,386454,565914,604339,470534,285400,286229,408703,304216,335164,327250,330793,325091,328751,346385,365984
957,4,골목상권,2110712,남구로역 5번,1563764,777001,786765,116742,162436,251225,299065,299845,434451,440607,310361,167466,170068,256281,218983,227114,222359,222676,216707,220511,222797,231603
958,4,골목상권,2110711,구로초등학교,1259100,601467,657632,122256,149702,205370,227492,247836,306444,324650,267263,155429,159735,201135,150888,182295,180194,179810,179510,175252,173966,188071
959,4,골목상권,2110710,남구로역 3번,1938903,1053793,885109,95192,245498,348041,367098,420097,462980,482144,398534,238523,241980,337331,240393,279130,275069,275121,273170,271886,268819,295709
960,4,골목상권,2110709,구로119안전센터,1187691,576474,611217,98103,143418,200157,201783,228509,315721,327830,245824,134742,127481,189678,162135,171562,172139,170266,169702,169140,164307,170574
961,4,골목상권,2110708,화원어린이공원,378124,188271,189853,32217,48776,64647,65226,69120,98138,111426,75775,39402,39824,61899,49797,53261,51674,51287,51127,50608,57543,62625
962,4,골목상권,2110707,구로창업지원센터,765275,362726,402550,174503,71805,106852,135369,115618,161127,128540,154126,123932,128106,152088,78485,110238,108179,109097,110692,108676,108414,109978
963,4,골목상권,2110706,그라운드 고척,222547,112054,110493,42001,42510,28208,31607,33460,44761,47827,43022,31430,31125,42148,26995,30873,31260,31198,31442,31446,34583,31746
964,4,골목상권,2110705,고산초등학교,25607,12418,13188,4604,4278,3550,3901,3942,5331,6541,5249,3092,3089,4224,3413,3536,3584,3616,3624,3716,3916,3615
965,4,골목상권,2110704,고척중학교,56289,26669,29621,10039,8625,8475,8731,8713,11706,18711,11620,5319,5138,7397,8103,7976,8050,8058,8044,8300,8152,7710
966,4,골목상권,2110703,개봉역,848436,393997,454439,145032,93321,135689,141056,127366,205972,192981,170007,100743,107025,165808,111873,119212,118206,117652,118253,121012,128385,125714
967,4,골목상권,2110702,개봉초등학교,551565,263890,287675,83026,59826,81744,94231,86322,146413,143471,111139,62292,64724,95616,74326,79672,78311,78683,77875,78381,79227,79416
968,4,골목상권,2110701,고척동성당,583175,264506,318670,130509,56147,76599,104461,87618,127843,202374,126226,56916,51225,70712,75722,84147,82062,82449,82363,81652,83824,86678
969,4,골목상권,2110700,고척초등학교,587418,271819,315600,104346,62207,87409,94298,91056,148102,160188,120443,67301,67154,95747,76586,83934,81909,81049,81083,81087,87053,91303
970,4,골목상권,2110699,덕의초등학교,468707,228330,240377,92861,46430,58091,77562,72721,121043,116287,91888,53389,55535,86287,65322,66143,64186,64053,65304,64893,70284,73846
971,4,골목상권,2110698,개웅초등학교(개웅중학교),749495,359574,389920,152724,80113,102102,107072,105050,202434,228793,157539,76941,72622,108822,104778,108139,105937,106109,104981,104076,106496,113756
972,4,골목상권,2110697,개봉3동주민센터,421144,195200,225944,64404,42494,55915,72450,64784,121097,110043,82234,46766,51552,76379,54172,58428,56142,56480,55952,56245,66954,70941
973,4,골목상권,2110696,오류동역 1번,500969,233011,267958,54710,69621,87931,74859,77150,136697,154219,101161,47663,47659,78811,71456,70733,68599,68129,68359,68143,76342,80664
974,4,골목상권,2110695,개봉1동주민센터,1074790,514674,560118,133425,116231,151930,164314,180262,328628,335473,208776,107709,109894,165775,147164,154634,147884,149541,147803,146500,161377,167054
975,4,골목상권,2110694,세곡초등학교,1697562,809815,887748,300774,193149,233703,257223,282108,430606,489241,345910,179942,180296,270200,231971,245167,237705,237910,237178,236393,247413,255797
976,4,골목상권,2110693,오류동역 4번,106288,49546,56742,8396,18325,27204,16065,12752,23549,35506,21536,9188,9328,15363,15368,15126,14713,15017,14971,14898,15626,15937
977,4,골목상권,2110692,큰굴다리,471327,221073,250254,64810,56980,75755,72973,74419,126388,142396,94363,45638,46644,75084,67204,67438,64880,65618,65653,64335,70110,73292
978,4,골목상권,2110691,개봉중학교,634643,298211,336432,117098,61643,74739,92507,109625,179031,201383,137339,67974,58802,83403,85741,94218,90041,90339,89923,89166,88083,92872
979,4,골목상권,2110690,오류2동버들시장,1706104,788323,917782,200323,253471,311349,254740,241810,444412,515805,352509,168499,161202,262188,245903,241263,237044,239673,240697,239285,247652,260489
980,4,골목상권,2110689,오류동역 3번,631482,294770,336711,97032,97589,99871,92688,91146,153156,173198,127628,69148,69735,106502,85270,88840,85592,86416,85145,86419,96560,102510
981,4,골목상권,2110688,오류지구대,900556,421514,479042,121738,122304,150254,140025,142656,223578,239352,177664,91707,94846,161737,135251,126664,124123,124633,124442,124596,133264,142833
982,4,골목상권,2110687,"천왕역 3번(오류2동주민센터, 서울오류남초등학교)",39896,18789,21106,8472,3218,6125,6874,5714,9493,6041,8670,5822,6157,8565,4643,5551,5553,5607,5562,5594,5991,6039
983,4,골목상권,2110686,수궁동주민센터,1072324,493104,579221,202914,124654,151421,174589,170477,248268,296978,213848,118542,116006,181784,145164,151715,144680,149420,144911,147667,157024,176909
984,4,골목상권,2110685,금강수목원아파트,114272,52334,61937,21663,11194,17797,18414,18392,26812,34174,25618,11169,11099,16721,15493,16076,15529,15595,15521,15401,17580,18572
985,4,골목상권,2110684,서울공연예술고등학교,63871,31507,32364,10475,7108,8148,11439,11881,14819,17854,13617,6413,5876,10500,9611,9207,9119,9141,9036,8805,9034,9529
986,4,골목상권,2110683,오류고등학교,255876,115901,139975,58555,25643,33939,41931,37148,58660,69770,55812,28812,27980,40533,32970,37290,37062,36880,36679,34267,35640,38058
987,4,골목상권,2110682,온수역 8번,109117,52673,56444,22608,14462,15590,16750,15269,24440,20316,25418,15734,14645,20118,12885,15927,16479,16358,16414,16066,14048,13827
988,4,골목상권,2110681,온수역 1번,74436,35280,39155,12506,11045,12033,11249,10203,17402,14565,16604,9737,9768,14348,9414,10649,10958,10873,10886,10549,10196,10327
989,4,골목상권,2110680,온수역 5번(온수산업단지),253667,121995,131673,34934,29046,44084,46098,35818,63685,58114,53665,30663,31002,45754,34472,37034,37561,36958,36923,37198,34481,33513
990,4,골목상권,2110679,염창역 2번,259355,122799,136556,28607,42161,59664,45915,31925,51085,61729,55880,33040,32669,45373,30664,36552,36134,36576,36384,36717,38154,38837
991,4,골목상권,2110678,염창무학아파트,257868,122760,135109,43861,29709,53121,44857,33093,53228,72912,51956,27740,27790,41392,36077,36844,36032,36168,36870,36434,37594,37926
992,4,골목상권,2110677,등촌역 1번,223916,101898,122018,34062,31807,54835,37833,26888,38490,58139,46010,26772,27802,37459,27734,32556,31541,31836,31717,31859,32423,31987
993,4,골목상권,2110676,등촌역 7번,483668,222014,261654,70443,71701,111421,74863,57038,98203,149798,106740,50876,45741,64268,66244,71877,70688,70349,69900,68908,64933,67012
994,4,골목상권,2110675,화곡4동주민센터,1441750,651472,790279,303588,166212,241246,235023,183129,312552,458844,315772,152440,133858,189345,191491,211245,206468,204735,203765,202301,202777,210458
995,4,골목상권,2110674,강서구청가양동별관,28575,13786,14788,2751,3446,6344,5000,3954,7078,6299,6263,3850,3965,4701,3497,4164,4268,4171,4179,4123,3776,3892
996,4,골목상권,2110673,뜸부기어린이공원,795929,393958,401972,93085,102554,131144,136277,123683,209186,214165,158552,82640,86579,139600,114391,110968,108313,108595,107930,109432,123438,127252
997,4,골목상권,2110672,백석중학교,918103,424148,493955,194616,115238,150601,134822,118947,203877,286181,197317,95293,88827,127001,123486,135404,132128,130853,127691,127303,129580,135144
998,4,골목상권,2110671,등촌1동주민센터,1800072,832443,967629,246588,285003,428938,275623,215498,348423,502192,383440,209262,199663,276055,229460,259444,257259,257025,254922,253395,253951,264076
999,4,골목상권,2110670,신곡초등학교,1510818,680164,830655,326407,171313,216522,238510,208056,350012,464345,311049,146831,143690,228566,216339,217689,210631,210688,210250,210806,220435,230318
1000,4,골목상권,2110669,화곡보람2차아파트,79847,38028,41818,8253,13059,16959,12894,10467,18214,26515,16642,7729,7574,10751,10635,11337,11258,11232,11161,11244,11652,11963
1001,4,골목상권,2110668,화곡2동주민센터,1597547,731008,866540,295582,208955,274154,273223,204750,340884,498768,329874,159427,153775,237128,218576,229972,221971,221616,221991,220050,233924,248023
1002,4,골목상권,2110667,가양역 10번,49364,22023,27342,5004,7870,9987,7586,6321,12595,8315,10134,8072,8286,9428,5129,7052,7210,7167,7137,7243,6916,6641
1003,4,골목상권,2110666,KC대학교,302719,145648,157071,37136,58490,58362,46244,39101,63386,96565,65457,31024,28150,39985,41537,43499,43380,43760,43409,42612,41962,44095
1004,4,골목상권,2110665,곰달래도서관,2659338,1270190,1389148,514493,308927,448170,489623,378808,519317,710984,536067,309928,322664,446189,333506,378134,372570,375927,372083,380403,390161,390061
1005,4,골목상권,2110664,강서구청옆,252673,122005,130668,23027,52505,53352,41275,33120,49396,60939,50886,31370,30792,44442,34245,35589,35662,36049,36107,36040,36530,36696
1006,4,골목상권,2110663,우장산롯데캐슬아파트앞,332910,156771,176139,37622,54086,63481,57990,51422,68309,80315,68748,42998,44165,56970,39713,46878,46339,46710,46668,46689,50183,49443
1007,4,골목상권,2110662,까치산역 1번,2420903,1099849,1321054,377695,365452,387354,394901,326756,568745,754805,489975,233113,228242,369538,345229,348781,334769,333067,335679,335099,362086,371420
1008,4,골목상권,2110661,강서새말어린이공원,249877,116623,133254,33052,37109,43572,40711,36811,58621,67508,52161,28689,28952,40656,31909,35201,34682,34685,34474,34218,37678,38937
1009,4,골목상권,2110660,등촌3동주민센터,685843,311592,374251,99720,99373,118948,117740,98235,151827,113145,134514,113630,115564,139794,69196,97542,99147,100395,99024,99515,96385,93835
1010,4,골목상권,2110659,화곡역 4번,4919758,2258320,2661437,810679,700396,922206,794298,597406,1094775,1603399,1029117,460074,440248,695003,691916,707335,687043,688713,682403,683443,719861,750963
1011,4,골목상권,2110658,화곡초등학교,733746,362631,371116,113366,115578,137591,122739,85193,159280,189407,148741,83660,88819,128324,94795,104337,100163,101550,99097,100349,110572,117677
1012,4,골목상권,2110657,양천향교역 5번,420732,202208,218524,59865,58077,80854,82169,62752,77017,96108,91576,56779,54559,69012,52699,60781,61068,61371,61638,61647,57024,57202
1013,4,골목상권,2110656,까치산역 3번,6092981,2912463,3180518,498199,1107526,1371022,996493,789619,1330123,1818898,1273942,634331,613020,925280,827511,871448,846580,848061,838015,853753,900334,934791
1014,4,골목상권,2110655,발산역 5번,498533,222141,276392,66515,90423,92465,88029,73111,87988,48955,101237,90167,91323,114374,52477,69173,74453,75105,75365,74874,68860,60702
1015,4,골목상권,2110654,까치산역 4번,2454554,1125642,1328912,287952,367419,455854,374713,352867,615749,773680,498078,234076,228807,363286,356627,352978,341613,342178,339969,343085,359804,374929
1016,4,골목상권,2110653,화곡역 2번,876862,394137,482725,99776,141605,157556,139107,120680,218138,228839,178053,97376,99827,154609,118157,123364,121517,122238,121190,123096,131115,134342
1017,4,골목상권,2110652,양천향교역 2번,298349,146331,152019,43634,44313,66605,44735,42772,56288,75321,64330,37686,38576,47741,34696,43210,43526,43718,43175,43096,40545,41082
1018,4,골목상권,2110651,화원중학교,556749,252621,304129,85546,72050,101873,88897,78952,129432,145859,118815,65110,66844,90536,69586,79990,77959,78598,78092,77026,80960,84125
1019,4,골목상권,2110650,우장산힐스테이트,111166,50976,60189,38315,12543,11888,18264,13612,16543,18737,21637,17438,18840,23083,11430,16149,16040,16246,16277,15862,15867,14726
1020,4,골목상권,2110649,우장산역 1번,1196658,543343,653314,396512,128844,129937,206675,143189,191501,339936,248539,132379,126775,189641,159385,174488,175051,174026,174054,173028,164406,161606
1021,4,골목상권,2110648,양천향교역 7번,85452,46021,39432,5706,17164,24274,17822,11306,9179,13450,19155,15005,15270,14439,8133,12467,13458,13601,13814,13001,9783,9329
1022,4,골목상권,2110647,화곡역 5번,2850620,1295404,1555217,450221,412679,534684,441932,386759,624345,790903,568045,313725,307727,475643,394578,410461,406261,404119,401892,398192,407544,422151
1023,4,골목상권,2110646,푸른들청소년도서관,1966763,892335,1074427,332513,254088,310726,304694,279187,485556,509384,388772,220685,231029,344211,272681,279380,277994,276693,279105,279392,287479,286720
1024,4,골목상권,2110645,우장산역 4번,1618438,690185,928254,525816,168322,178207,262588,208868,274638,444876,364790,194146,177720,235914,200991,238792,237568,237854,238861,234742,213652,216968
1025,4,골목상권,2110644,신광명마을,58189,31432,26756,11366,7708,7739,9296,9219,12862,10665,13602,9090,8982,9888,5962,8486,8471,8452,8638,8680,7943,7517
1026,4,골목상권,2110643,강서구다솔마을,492445,252500,239944,129386,45251,72518,90738,65528,89023,148135,103242,58011,51354,69013,62689,71205,70652,70915,70779,69880,69293,69720
1027,4,골목상권,2110642,정곡초등학교,13125,6727,6398,1480,846,1935,2869,2376,3620,2913,2666,1719,1883,2413,1533,1744,1701,1762,1707,1712,2137,2363
1028,4,골목상권,2110641,공항고등학교,249934,117102,132832,42245,20127,50713,44014,35711,57126,79202,53395,24424,23615,35211,34088,36006,34947,35203,35028,34940,36114,37697
1029,4,골목상권,2110640,방화역 1번,569078,277629,291448,99821,57129,92663,95460,81355,142649,131373,115819,70614,72860,104845,73566,80449,80115,79914,79294,79323,83349,86635
1030,4,골목상권,2110639,신방화역 8번,482535,230845,251690,69508,60310,69716,66019,73063,143921,127560,97995,52975,53143,82949,67915,67772,68238,67686,66864,67574,70511,73891
1031,4,골목상권,2110638,신방화역 2번,1947459,916204,1031255,343066,196815,341464,306562,272521,487032,501341,393693,223836,229151,336725,262714,280053,276528,277520,274756,276079,280445,282079
1032,4,골목상권,2110637,송정역 2번,176889,83728,93164,27319,22915,32414,26090,24816,43336,46073,37135,22253,21140,28315,21974,25542,25739,25457,25579,25372,24633,24568
1033,4,골목상권,2110636,방화역 2번,380207,182544,197662,64259,33039,62569,61322,59167,99850,84279,69943,48104,49627,74921,53334,54328,54049,53685,54277,54163,56006,53699
1034,4,골목상권,2110635,공항시장역 3번,289808,139870,149938,48591,33205,42225,42910,40832,82046,78155,60050,34019,32976,47089,37521,41488,41243,41222,40870,40945,41033,43007
1035,4,골목상권,2110634,송정역 3번,1945520,995002,950519,307512,261758,355400,294876,258410,467562,623793,406738,188196,185947,275281,265567,278707,274345,274484,272670,271012,283624,290679
